system:index,NDVI_mean,NTL_mean,Precip_mean,country_na,date,month,year,.geo
33,0.6626314680044012,1.6051312342631243,149.56774637786845,Japan,2020-10-275,10,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,0.5596169981697244,1.7840607127435548,74.18515936637527,Japan,2020-11-306,11,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,0.447165816316894,2.1930908682001187,55.74898420975812,Japan,2020-12-336,12,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,0.35506675426681733,2.475348451832462,96.37279254479319,Japan,2021-01-01,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,0.38048251934073346,2.1064490252196535,94.42427218514862,Japan,2021-02-32,2,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,0.43253295944557685,1.7945819052585879,135.0769977834641,Japan,2021-03-60,3,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,0.5618019473007498,1.609428458695039,118.03291919053902,Japan,2021-04-91,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,0.6971904430686285,1.6126581404743137,203.47054928656317,Japan,2021-05-121,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0.7079303292598302,1.7328177568089844,141.29427415459062,Japan,2021-06-152,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0.8043134185491475,1.6920191751818456,212.84684885611912,Japan,2021-07-182,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0.7540629929558877,1.8542391775223628,361.9164557628491,Japan,2021-08-213,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0.7635728439255779,1.6821679494364519,189.1901647109067,Japan,2021-09-244,9,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,0.6933404914799927,1.8204595567510913,117.68007484791734,Japan,2021-10-274,10,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0.6093200930338197,1.7859439339923455,134.9368976989884,Japan,2021-11-305,11,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0.48681452634870415,2.3290434409921246,101.81873561753297,Japan,2021-12-335,12,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,0.36187714888421596,2.505248573500794,71.41877530348698,Japan,2022-01-01,1,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0.3447324793035861,2.5018803414640494,58.353465019429635,Japan,2022-02-32,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0.3901921347331378,2.1417553226682586,117.182377979966,Japan,2022-03-60,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.5530196604132219,1.9384480608413879,123.88511258152023,Japan,2022-04-91,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0.717831945852189,1.8320696831441605,128.5085702509105,Japan,2022-05-121,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0.7580616679749873,1.8132456371352814,163.07073743487854,Japan,2022-06-152,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0.7439655929344327,2.055379084821274,231.32208112056242,Japan,2022-07-182,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,0.7688253564420023,1.7498808310349727,252.10896362631294,Japan,2022-08-213,8,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,0.7541358599887374,1.922718579810729,240.9833114045096,Japan,2022-09-244,9,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,0.6798607187902729,1.8898526905814093,102.52514803665342,Japan,2022-10-274,10,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0.6221899903559164,1.845191034420185,103.74821839702862,Japan,2022-11-305,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0.43084975286828414,2.432094772924952,82.12713921017986,Japan,2022-12-335,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,0.3803110011467186,2.6514089961818192,68.18677089125708,Japan,2023-01-01,1,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,0.3705780036549567,2.4348451477941406,69.12215708126287,Japan,2023-02-32,2,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,0.4477372592138147,1.8948182681167467,110.06074964558368,Japan,2023-03-60,3,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,0.5756222334017241,1.9028847830290945,139.96177856005605,Japan,2023-04-91,4,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,0.7147188124018394,1.925761013544059,164.75092240441566,Japan,2023-05-121,5,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,0.773427279428432,1.9666804312950903,249.89056920463574,Japan,2023-06-152,6,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,0.7840636182310816,1.995553028374347,190.70799469541322,Japan,2023-07-182,7,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,0.7768209571174078,2.0361758963201635,196.48402656069098,Japan,2023-08-213,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,0.7500344043195494,2.098102864054799,196.03534386062756,Japan,2023-09-244,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,0.6973073158462445,1.9961158958252387,102.90853526038585,Japan,2023-10-274,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,0.6004191222283711,2.252018289275881,119.94801527993579,Japan,2023-11-305,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,0.47453416159645845,2.3914463641594175,86.48012284851823,Japan,2023-12-335,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
