system:index,NDVI_mean,NTL_mean,Precip_mean,country_na,date,month,year,.geo
22,0.16564325608201014,0.7080383618395388,97.84902983115764,Canada,2019-11-305,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,0.09774677971111236,0.7619174006168625,71.49718648859691,Canada,2019-12-335,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,0.07558616967298687,0.7327350933252529,84.66447800490847,Canada,2020-01-01,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,0.08678278943893028,0.7620171092436794,55.1493009441528,Canada,2020-02-32,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,0.08351122409187989,0.46596285914114743,77.95676157484938,Canada,2020-03-61,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,0.11651874324540437,0.40305583135243445,58.90259603844127,Canada,2020-04-92,4,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,0.3292196138896209,0.42714649556685574,60.73898861876182,Canada,2020-05-122,5,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,0.6182915383626543,0.5833477079404197,66.59825468455739,Canada,2020-06-153,6,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,0.7094139161477968,0.5102207436644542,95.94048856807184,Canada,2020-07-183,7,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,0.6849066702342143,0.45037170828314305,99.84964270595228,Canada,2020-08-214,8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,0.5477426670205625,0.5815727357771311,97.6620306927934,Canada,2020-09-245,9,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,0.34553579093387876,0.7399961116367448,98.78546573261046,Canada,2020-10-275,10,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,0.16429814903983203,0.8244314621366722,66.52688344964977,Canada,2020-11-306,11,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,0.12536540108046088,0.8580278470178023,93.72298627771204,Canada,2020-12-336,12,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,0.0919058453375924,0.8590173207271201,36.16751225660033,Canada,2021-01-01,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,0.09031240924778142,0.7661922222939982,57.68908412564483,Canada,2021-02-32,2,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,0.10929132810554361,0.6772513968459283,59.792241476629904,Canada,2021-03-60,3,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,0.2586641012649829,0.6341130663950363,57.52110266384089,Canada,2021-04-91,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,0.47110481521782066,0.606602162413443,56.56660457155374,Canada,2021-05-121,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0.6327020326921122,0.5366884833174473,91.55410799142656,Canada,2021-06-152,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0.6982030885097665,0.5300503818867802,98.51320052568971,Canada,2021-07-182,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0.6806091061727928,0.617816847463746,62.79345885841706,Canada,2021-08-213,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0.6026069300924948,0.7262732175443691,127.45208520492929,Canada,2021-09-244,9,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,0.5779509620570302,1.0019768496846333,76.74419347200127,Canada,2021-10-274,10,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0.2848757889432759,0.9624876721006087,79.12748307869168,Canada,2021-11-305,11,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0.12745569074668692,0.9312497969522303,83.47329059913419,Canada,2021-12-335,12,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,0.09478011413768073,0.8452143358142872,77.57575145246997,Canada,2022-01-01,1,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0.08838574468662407,0.8184610038103994,87.14616485507307,Canada,2022-02-32,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0.08592458789777574,0.6991906207001009,79.0199369271805,Canada,2022-03-60,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.13051454848996205,0.8470218509247289,82.05537789026846,Canada,2022-04-91,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0.42451692439348043,0.7671405867431899,87.32804502329013,Canada,2022-05-121,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0.6334926387154456,0.6946601188778218,104.85137215746053,Canada,2022-06-152,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0.6862954741450571,0.7625944976208134,94.96904006725444,Canada,2022-07-182,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,0.6952512150928111,0.6172080762672769,95.73163618029405,Canada,2022-08-213,8,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,0.6032964543172499,0.8283267413084303,93.47201439850573,Canada,2022-09-244,9,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,0.4965802815647101,1.1594570660170855,71.00380954650001,Canada,2022-10-274,10,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0.270319798212168,1.2424124476364282,92.81277850924839,Canada,2022-11-305,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0.10931619180501044,1.1539447940592642,94.31258749482623,Canada,2022-12-335,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,0.11098448259351709,1.057025001073424,87.21739662961807,Canada,2023-01-01,1,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,0.09798694518263341,1.1996814207399147,48.529288780451374,Canada,2023-02-32,2,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,0.08866282571540733,0.8909526570324191,48.426120540719765,Canada,2023-03-60,3,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,0.1925941204149493,0.7567084768973017,69.6783403391551,Canada,2023-04-91,4,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,0.5010596141361449,0.8601729148484989,61.77542454932887,Canada,2023-05-121,5,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,0.653189514807874,0.9947168489742211,83.3343954868617,Canada,2023-06-152,6,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,0.6632867212434563,1.0140465054505678,119.14933749699419,Canada,2023-07-182,7,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,0.6733511761551713,0.7489976593620297,117.23076063995124,Canada,2023-08-213,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,0.5794961592277861,0.9532173517302611,61.133084804600394,Canada,2023-09-244,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,0.49455667139745546,1.3351654698141613,112.52225593692253,Canada,2023-10-274,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,0.24051627873591785,1.2347889521492488,67.06096275923446,Canada,2023-11-305,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,0.1463277848097394,1.389353714215903,63.964871357415454,Canada,2023-12-335,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
