system:index,NDVI_mean,NTL_mean,Precip_mean,country_na,date,month,year,.geo
19,0.41900096032401907,1.6875863455189801,30.442233851557656,Spain,2019-08-213,8,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,0.43471876402980775,1.6861471009630853,45.62544106838816,Spain,2019-09-244,9,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,0.4525874659882734,1.7892240296144775,59.6047213074886,Spain,2019-10-274,10,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,0.44452832644076656,2.0080639849918205,94.6054803246267,Spain,2019-11-305,11,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,0.5047847133278935,1.972308532051527,101.10150623018916,Spain,2019-12-335,12,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,0.48904469778781495,1.6967833682062228,63.07424892628881,Spain,2020-01-01,1,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,0.5279328356961507,1.7896179318967442,19.59277418902162,Spain,2020-02-32,2,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,0.5418885611204798,1.6278212187242167,74.91259406483277,Spain,2020-03-61,3,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,0.5568876026908474,1.7247311460558772,89.75896727537412,Spain,2020-04-92,4,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,0.5387188246987303,1.7519357269530103,61.44775268426916,Spain,2020-05-122,5,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,0.4782701925429197,1.764900144680422,37.375112997472684,Spain,2020-06-153,6,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,0.44190858450835013,1.7208809613443907,15.985641931501746,Spain,2020-07-183,7,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,0.438000564615272,1.627085937259819,29.759412912335065,Spain,2020-08-214,8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,0.44502077436316007,1.5696802707963595,39.63315946826201,Spain,2020-09-245,9,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,0.46903890246297647,1.7476251434239816,65.58257978007572,Spain,2020-10-275,10,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,0.5045357816924461,1.8221430315986833,74.98560800541767,Spain,2020-11-306,11,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,0.507233326472658,2.0250756238120013,63.551188653136755,Spain,2020-12-336,12,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,0.4643876591707305,2.381000162780872,72.59142548578234,Spain,2021-01-01,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,0.5091607050501495,1.8625384123046682,78.29625587470643,Spain,2021-02-32,2,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,0.527086387399326,1.707432682827206,32.95499282632792,Spain,2021-03-60,3,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,0.5360093153875551,1.7172191034475344,70.77211976951538,Spain,2021-04-91,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,0.5211080211664888,1.8306793311356184,49.520515468148915,Spain,2021-05-121,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0.4710048579202638,1.797169499405934,50.506600583940816,Spain,2021-06-152,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0.44056981211646057,1.793154158543735,14.571034986190227,Spain,2021-07-182,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0.4308942601737149,1.790022401123068,20.160784456656184,Spain,2021-08-213,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0.4711065176331776,1.760832085683802,67.24632820400763,Spain,2021-09-244,9,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,0.47435349157677226,1.7709753649024453,53.30152245450242,Spain,2021-10-274,10,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0.483182315993976,1.8409834450992602,57.124068594349474,Spain,2021-11-305,11,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0.48454552246154786,1.8829020535799386,61.882106074399225,Spain,2021-12-335,12,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,0.4967241466674908,1.6976729005153408,22.321772220925737,Spain,2022-01-01,1,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0.48113872053088963,1.9018600506379968,21.324450024720026,Spain,2022-02-32,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0.48503112598923626,1.8377998796576482,114.32198517834526,Spain,2022-03-60,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.5301223319730064,1.818088643969073,73.55421528947544,Spain,2022-04-91,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0.5124133456916564,2.051951911906112,32.36016232048939,Spain,2022-05-121,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0.43539233977345787,1.9538869162305925,26.18066879913189,Spain,2022-06-152,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0.40854465601625606,1.9262509654632611,12.660731506485334,Spain,2022-07-182,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,0.41198151158617835,1.7247178694914524,25.563744446833084,Spain,2022-08-213,8,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,0.4139434842580307,1.8054587696671265,45.2389176913771,Spain,2022-09-244,9,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,0.35995048904508586,1.8730414333451122,57.940860700628434,Spain,2022-10-274,10,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0.4743910233030538,1.897971854071432,63.036330533291284,Spain,2022-11-305,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0.49885294769763916,2.381882357576769,110.55574337314464,Spain,2022-12-335,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,0.509578589460265,2.0803984483369553,58.30753524615572,Spain,2023-01-01,1,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,0.473769591144554,1.9775317651873314,27.164733238040697,Spain,2023-02-32,2,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,0.4937346664741103,2.300871265658816,30.369529118006366,Spain,2023-03-60,3,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,0.4755154229679361,1.8669965970723852,30.607300925982976,Spain,2023-04-91,4,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,0.4440103869487135,1.9851121679968595,61.38861094331086,Spain,2023-05-121,5,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,0.46468137744568455,2.0416773770134933,58.14865902736941,Spain,2023-06-152,6,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,0.4322413906064998,2.0143600605081744,14.398737355297268,Spain,2023-07-182,7,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,0.4192463458371935,1.9351850339490904,16.571945329006144,Spain,2023-08-213,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,0.45721879074307226,1.8794520785431925,78.8294449933264,Spain,2023-09-244,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,0.4348642004129837,2.050253642798023,93.46750728391882,Spain,2023-10-274,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,0.4947795955332865,2.3165722131636413,42.58958786775294,Spain,2023-11-305,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,0.5240589429250014,1.9383216863898163,62.93412869920818,Spain,2023-12-335,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
