system:index,NDVI_mean,NTL_mean,Precip_mean,country_na,date,month,year,.geo
48,0.5484570700282653,7.110213459566345,,Netherlands,2022-01-01,1,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0.5753403449378148,7.4944832387434746,,Netherlands,2022-02-32,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0.5464378318778296,6.13170439160162,,Netherlands,2022-03-60,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.6363929351229879,6.142821602663208,,Netherlands,2022-04-91,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0.6672253375177546,5.951279333810554,,Netherlands,2022-05-121,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0.7046043129875409,5.681684199895729,,Netherlands,2022-06-152,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0.6789024732497232,5.147464055568142,,Netherlands,2022-07-182,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,0.6215606849202145,4.529614426842892,,Netherlands,2022-08-213,8,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,0.6630804270231911,4.6283797703397624,,Netherlands,2022-09-244,9,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,0.5652658603692802,4.977969261781732,,Netherlands,2022-10-274,10,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0.6652654153571872,4.7599769583965905,,Netherlands,2022-11-305,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0.499692707962586,5.076245167020731,,Netherlands,2022-12-335,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,0.578887877433226,5.688289578943781,,Netherlands,2023-01-01,1,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,0.5947565453367599,5.678964179437699,,Netherlands,2023-02-32,2,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,0.5898091298530257,5.691538127473143,,Netherlands,2023-03-60,3,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,0.6461474488579171,5.032006817874565,,Netherlands,2023-04-91,4,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,0.6663443570930027,5.585800010245875,,Netherlands,2023-05-121,5,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,0.6682265148714035,5.683673156288892,,Netherlands,2023-06-152,6,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,0.6720050553942596,4.914520391496077,,Netherlands,2023-07-182,7,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,0.7261343307244019,5.487668219677734,,Netherlands,2023-08-213,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,0.6966849641471949,5.972175463534529,,Netherlands,2023-09-244,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,0.6989403767245465,5.482846821958305,,Netherlands,2023-10-274,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,0.6222365493218425,5.302040825857251,,Netherlands,2023-11-305,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,0.36536473186142,5.177974898487267,,Netherlands,2023-12-335,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
