system:index,NDVI_mean,NTL_mean,Precip_mean,country_na,date,month,year,.geo
32,0.5916444351080528,3.209106268375742,68.26268705765685,Italy,2020-09-245,9,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,0.5607043335521679,3.2466779159921684,108.55112669917173,Italy,2020-10-275,10,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,0.5556115894265312,3.5333216786402173,41.611838736891116,Italy,2020-11-306,11,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,0.4693413244640071,3.7829506947273863,136.589016455251,Italy,2020-12-336,12,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,0.45177465791683313,3.6313418761912466,96.45052182831377,Italy,2021-01-01,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,0.4850249545161561,3.978797514493511,50.08161535593416,Italy,2021-02-32,2,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,0.514620371268062,3.4340001675335294,38.69747946761973,Italy,2021-03-60,3,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,0.5647405004756471,3.6422353073548512,57.78367899918609,Italy,2021-04-91,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,0.6247282861880764,3.5208978760813117,55.80523793559084,Italy,2021-05-121,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0.6077430312359218,3.5304673067871466,35.0345413170065,Italy,2021-06-152,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0.5952147108998908,3.5393664878805726,52.25018085846536,Italy,2021-07-182,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0.5788029602964755,3.661107584963859,36.792134511331064,Italy,2021-08-213,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0.5665716619143816,3.4922896715781024,54.77932146344689,Italy,2021-09-244,9,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,0.5616823358745994,3.4948297190501605,72.37512240289884,Italy,2021-10-274,10,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0.5292040595740023,3.308828132231343,122.64028056437898,Italy,2021-11-305,11,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0.4959196644077813,3.6718842469639976,67.97084324704603,Italy,2021-12-335,12,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,0.49863339571352555,3.4909558127774365,24.748111370829786,Italy,2022-01-01,1,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0.48842818170498575,3.6350567194511765,24.96402888780931,Italy,2022-02-32,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0.49691548107842126,3.7861544361283106,43.319374249273366,Italy,2022-03-60,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.5663757473356961,3.7079741730372198,52.51981870963209,Italy,2022-04-91,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0.6351540897474054,3.7882938288925962,54.4198632464393,Italy,2022-05-121,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0.5953487908477483,3.702484242866344,38.35713484417807,Italy,2022-06-152,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0.5716410915975388,3.6638378580155098,31.02251346520477,Italy,2022-07-182,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,0.5843084816894274,3.5008605410033997,64.83339184420545,Italy,2022-08-213,8,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,0.5800489558532734,3.4268577544270302,91.24417967885525,Italy,2022-09-244,9,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,0.5480334669279838,3.502223800840307,46.55537880307233,Italy,2022-10-274,10,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0.5646241527963546,3.4141289802738264,109.37931467947399,Italy,2022-11-305,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0.49748842652333436,3.493923390280819,75.02062960624987,Italy,2022-12-335,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,0.5110395775506998,3.6252582168244625,77.08817381389355,Italy,2023-01-01,1,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,0.49506515878676516,3.6580248024278283,33.1953266557424,Italy,2023-02-32,2,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,0.5524249644706234,3.6414580913451244,45.91165894343599,Italy,2023-03-60,3,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,0.6019706630629585,3.615394002997322,60.01030159229543,Italy,2023-04-91,4,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,0.6350906406940546,3.5661800741628875,108.69946230172935,Italy,2023-05-121,5,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,0.6407390081992954,3.558727900139787,65.91569941636297,Italy,2023-06-152,6,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,0.6197115800281724,3.5832378331187815,51.08488866815714,Italy,2023-07-182,7,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,0.6010682537977963,3.6138074600148893,57.48299818208056,Italy,2023-08-213,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,0.5731295036773142,3.4232776727822265,47.77620738404984,Italy,2023-09-244,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,0.5467879978843392,3.5783043885094576,89.09207642911244,Italy,2023-10-274,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,0.5418250275832377,3.518051220762183,79.9746281675444,Italy,2023-11-305,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,0.5087789154253501,3.5341756449311714,44.2598200566908,Italy,2023-12-335,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
