system:index,NDVI_mean,NTL_mean,Precip_mean,country_na,date,month,year,.geo
31,0.6519286401836303,1.8510795800025768,38.91250878665114,United Kingdom,2020-08-214,8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,0.6603797506788426,1.9371923798635537,21.82150551388958,United Kingdom,2020-09-245,9,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,0.6145846940992289,1.997045824202941,99.8061855574346,United Kingdom,2020-10-275,10,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,0.5552760607353268,2.1491989057094094,81.52677994070895,United Kingdom,2020-11-306,11,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,0.4898344345130539,2.1064248618212336,205.12575984124692,United Kingdom,2020-12-336,12,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,0.4193296655966376,2.2999344278992138,147.77414347594268,United Kingdom,2021-01-01,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,0.483785028128973,2.650397831006073,52.79856957796324,United Kingdom,2021-02-32,2,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,0.5609905190323529,1.9649601133702337,40.49143560933326,United Kingdom,2021-03-60,3,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,0.5976244244809183,2.007680732461681,15.196868873013116,United Kingdom,2021-04-91,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,0.6628225050467967,1.9722687113597188,41.35498682328456,United Kingdom,2021-05-121,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0.7166698468136491,3.7721336890234656,26.44683512998986,United Kingdom,2021-06-152,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0.6753417064772156,2.4268064790102595,37.313595576607504,United Kingdom,2021-07-182,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0.6690429150962541,1.9090522858565637,33.11397783496837,United Kingdom,2021-08-213,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0.6643080289189829,2.11219272388197,26.177648816084,United Kingdom,2021-09-244,9,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,0.6467365547504671,2.153811268755745,135.40918844351498,United Kingdom,2021-10-274,10,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0.605259390406803,2.3825892762539063,60.70063269323636,United Kingdom,2021-11-305,11,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0.47755771969214944,2.0582710183678348,109.17086841405366,United Kingdom,2021-12-335,12,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,0.5663316393865293,2.1837147597836175,83.47400275413237,United Kingdom,2022-01-01,1,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0.55762761055347,2.4238987013454856,48.54187297326913,United Kingdom,2022-02-32,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0.5909847808744576,2.0449717854588725,35.138554513763275,United Kingdom,2022-03-60,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.6439611971124397,2.2017839316874315,26.188603086175085,United Kingdom,2022-04-91,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0.7118328781874844,2.2334952097357945,13.608881243769986,United Kingdom,2022-05-121,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0.7047663780631278,3.7371404280755818,36.79019977316415,United Kingdom,2022-06-152,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0.640680834112183,2.8065545678343673,20.205293445389508,United Kingdom,2022-07-182,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,0.618503728332179,2.044563469614526,25.080194362086953,United Kingdom,2022-08-213,8,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,0.6347923331865764,2.195844008478897,48.74492510643648,United Kingdom,2022-09-244,9,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,0.5236176509384824,2.171593729169602,82.90501941671026,United Kingdom,2022-10-274,10,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0.6325610651401503,2.281135101825341,139.87013162603034,United Kingdom,2022-11-305,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0.502487206871102,2.326933861539909,150.5725701188794,United Kingdom,2022-12-335,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,0.5257452341831653,2.3429016279115764,128.94889916286567,United Kingdom,2023-01-01,1,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,0.5622339287837657,2.394386789906102,16.161821115819905,United Kingdom,2023-02-32,2,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,0.5556672121715438,2.3177388040706566,81.40276296645249,United Kingdom,2023-03-60,3,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,0.6257174757978697,2.16283741419756,39.54049640863054,United Kingdom,2023-04-91,4,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,0.7164509759540945,2.4855595372833674,18.91191746163245,United Kingdom,2023-05-121,5,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,0.6970714230579452,3.839594567370877,23.133391780556792,United Kingdom,2023-06-152,6,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,0.6358539191604251,2.748367348522518,41.19578391776802,United Kingdom,2023-07-182,7,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,0.6558402060505779,2.1008989640571616,34.98455147669105,United Kingdom,2023-08-213,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,0.6408955877639451,2.3435273926698503,29.215342146127334,United Kingdom,2023-09-244,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,0.6496979840993685,2.6016816356896926,103.4812213571578,United Kingdom,2023-10-274,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,0.6271288555286937,2.3141456280645403,138.79189918695954,United Kingdom,2023-11-305,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,0.45166417524975155,2.178644060642539,121.0313731994036,United Kingdom,2023-12-335,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
