system:index,NDVI_mean,NTL_mean,Precip_mean,country_na,date,month,year,.geo
54,0.6279104469394204,2.0386818890602503,108.3691130573045,United States,2022-07-182,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,0.6503088896952646,1.8293972945196881,112.01582630061652,United States,2022-08-213,8,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,0.6011393929817719,2.0697049222025,61.20712771903492,United States,2022-09-244,9,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,0.4869520959724153,2.091435481502127,56.171257254487536,United States,2022-10-274,10,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0.4776397495446866,2.365483507449758,83.32067559760148,United States,2022-11-305,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0.4344627189044541,2.896126342401928,72.77042472967997,United States,2022-12-335,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,0.41105109284256053,2.3219576083005036,84.56365815099856,United States,2023-01-01,1,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,0.41770667419742025,2.2977604734546935,64.04238007717531,United States,2023-02-32,2,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,0.4590648465616582,2.3636781457299927,84.08360972191214,United States,2023-03-60,3,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,0.5558421245863565,2.2390813980153306,93.26725734297221,United States,2023-04-91,4,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,0.630752856378956,2.3009188247301373,94.57498650065645,United States,2023-05-121,5,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,0.6627566036191513,2.3332928449628194,101.66680240107532,United States,2023-06-152,6,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,0.6676441734384178,2.24526907629777,106.19478443889939,United States,2023-07-182,7,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,0.6403593371329844,2.1799878933081547,86.92258832824665,United States,2023-08-213,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,0.6030624497447084,2.2314718771526625,64.92774791487167,United States,2023-09-244,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,0.5476417851727525,2.4366868549567218,62.5387511320954,United States,2023-10-274,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,0.4859486165490385,2.5065687162730335,49.946477832138584,United States,2023-11-305,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,0.45727779946538855,2.5844342596405148,75.82396773139534,United States,2023-12-335,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
