system:index,NDVI_mean,NTL_mean,Precip_mean,country_na,date,month,year,.geo
27,0.6537120745272801,1.4765240952456273,29.63034728135549,Germany,2020-04-92,4,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,0.7074364970002461,1.4703319261733716,59.793772983529024,Germany,2020-05-122,5,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,0.728147156203536,1.7616789862595854,106.26311485439857,Germany,2020-06-153,6,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,0.670036605192952,1.5289270902638243,63.72454371588684,Germany,2020-07-183,7,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,0.6550697052035568,1.4105554452662914,110.44431532189408,Germany,2020-08-214,8,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,0.6421041766885747,1.4338933452993088,64.17823980225627,Germany,2020-09-245,9,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,0.6005818144808718,1.5957278425667507,85.07702747508364,Germany,2020-10-275,10,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,0.6321355279435809,1.5506695205557508,22.535423443211535,Germany,2020-11-306,11,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,0.500543724255869,2.2243798641177,83.14931808664015,Germany,2020-12-336,12,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,0.2817252483265308,2.275438127427266,91.16165720772977,Germany,2021-01-01,1,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,0.3562368829068697,2.2799876292990855,50.23285857955431,Germany,2021-02-32,2,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,0.5549494004091327,1.344052905648324,49.15797401451282,Germany,2021-03-60,3,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,0.6048739627971026,1.5644087365170676,32.530648652071484,Germany,2021-04-91,4,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,0.7028840144825942,1.4569277221071604,101.51348693226704,Germany,2021-05-121,5,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0.7322475190220923,1.8004980875256273,136.1446296492247,Germany,2021-06-152,6,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,0.689301801300793,1.4650529486328216,132.07684265519447,Germany,2021-07-182,7,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0.6974015212571172,1.5307517609682177,106.46261471926002,Germany,2021-08-213,8,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0.6969253261162669,1.5872436479440455,44.12466004514666,Germany,2021-09-244,9,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,0.642022979648287,1.5242820429874937,39.96627789718482,Germany,2021-10-274,10,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0.5813481291871156,2.256292125843009,42.60305434088054,Germany,2021-11-305,11,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0.4619169911054231,1.9453707240939153,69.85069768564222,Germany,2021-12-335,12,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,0.4777397415499116,2.223964144963804,39.604578091197936,Germany,2022-01-01,1,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0.5290350966061587,1.7419452546374126,39.79916238683061,Germany,2022-02-32,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0.520535419271515,1.6704828550666508,29.651764468817134,Germany,2022-03-60,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.6349789328147677,1.712482856653343,63.57027724220251,Germany,2022-04-91,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0.7234162955499204,1.715212134937134,64.70278975023521,Germany,2022-05-121,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0.6963969447816818,1.9468346795683213,95.00852736301388,Germany,2022-06-152,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0.6289941606429915,1.6437180996826928,52.178286992413355,Germany,2022-07-182,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,0.6083986254463165,1.5582578129228526,76.32755731298859,Germany,2022-08-213,8,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,0.646022674621712,1.637533886548985,93.53660961510249,Germany,2022-09-244,9,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,0.6296585377049593,1.589186686214035,73.78899884332695,Germany,2022-10-274,10,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0.6212655075103273,1.6278164670863398,57.969608335351516,Germany,2022-11-305,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0.40993873305904177,2.01784293263591,62.612650553084244,Germany,2022-12-335,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,0.4697977544690105,2.011591307895184,45.40619216800631,Germany,2023-01-01,1,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,0.5726083612602186,1.9208916028352407,30.838722905829613,Germany,2023-02-32,2,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,0.5602354464760159,1.8077246350104228,73.00007450241226,Germany,2023-03-60,3,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,0.6720630220809595,1.6908845794505223,73.64438606952201,Germany,2023-04-91,4,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,0.7208631500031647,1.7574066021853432,65.22502211232887,Germany,2023-05-121,5,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,0.6915232937253335,1.993258815795058,47.30043844394917,Germany,2023-06-152,6,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,0.639585812171281,1.6339354837550946,102.83298697513474,Germany,2023-07-182,7,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,0.7097869631650907,1.7138200886166823,140.16616774241933,Germany,2023-08-213,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,0.6809293338625487,1.7559029857251234,40.99305467741175,Germany,2023-09-244,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,0.6493244583653519,1.6122694470777705,82.06465042349255,Germany,2023-10-274,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,0.512414192559657,1.876725180870695,112.85388236488619,Germany,2023-11-305,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,0.3783100467597633,1.8118600670383862,101.50186259381044,Germany,2023-12-335,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
