system:index,NDVI_mean,NTL_mean,Precip_mean,country_na,date,month,year,.geo
57,0.31807718250604455,0.9538176154721673,39.664446539764,Argentina,2022-10-274,10,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0.33683678700590686,0.9293311207046101,54.26965279809306,Argentina,2022-11-305,11,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0.34672059662631055,0.9812767482853926,46.331537190977826,Argentina,2022-12-335,12,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,0.3794283335638875,1.0920498047941116,61.47074214279097,Argentina,2023-01-01,1,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,0.411876929807626,1.0385077123473516,47.05234653554606,Argentina,2023-02-32,2,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,0.41798531271162026,0.9799893553648689,70.80327970176874,Argentina,2023-03-60,3,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,0.4068339637928277,1.0595187450506105,38.07136835281548,Argentina,2023-04-91,4,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,0.3810331981876393,1.1655149579632653,43.10995349881375,Argentina,2023-05-121,5,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,0.3471388016057096,1.0962451888831763,23.707896743298516,Argentina,2023-06-152,6,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,0.3263302358587372,1.0865743033597375,27.697216960457265,Argentina,2023-07-182,7,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,0.314287429694108,1.0296161734873375,27.831974645377752,Argentina,2023-08-213,8,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,0.32434266875158557,1.0339748982348602,32.78988689499037,Argentina,2023-09-244,9,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,0.33184121765959734,1.0337776416184183,44.4406843735117,Argentina,2023-10-274,10,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,0.3504227368880921,1.1488373383800154,65.51680614717463,Argentina,2023-11-305,11,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,0.39607836894928206,0.9881887527765209,100.9315278920081,Argentina,2023-12-335,12,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
